"","FID","PLT","LAT","LON","Year","NewPLT","SPCD","DBH","TPH","WWF_Biome","Biomass"
"16",21591,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",12.4,1,10,50.7949555998711
"17",21592,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",12.5,1,10,51.6885486403751
"18",21593,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",12.6,1,10,52.5905534579006
"19",21594,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",12.7,1,10,53.5009815332961
"20",21595,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",13.1,1,10,57.2271534184184
"21",21596,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",13.2,1,10,58.1798673985591
"22",21597,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",13.3,1,10,59.1410719778667
"23",21598,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",13.6,1,10,62.0757387287669
"24",21599,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",13.7,1,10,63.0710147854676
"25",21601,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",14.2,1,10,68.1757790786677
"26",21602,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",14.4,1,10,70.2777933807876
"27",21603,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",14.5,1,10,71.3417223998655
"28",21604,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",14.6,1,10,72.4142796369617
"29",21600,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",14,1,10,66.1081543003627
"30",21605,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",15.3,1,10,80.1646163947932
"31",21606,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",15.5,1,10,82.4572217605259
"32",21607,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",15.7,1,10,84.7847361904511
"33",21608,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",15.9,1,10,87.1472363789767
"34",21610,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",16.3,1,10,91.9774968000143
"35",21611,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",16.5,1,10,94.4454064665656
"36",21612,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",16.7,1,10,96.9486007947673
"37",21609,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",16,1,10,88.3416298789334
"38",21613,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",17.5,1,10,107.315670915517
"39",21614,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",17.6,1,10,108.651559404738
"40",21615,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",17.8,1,10,111.35010253429
"41",21616,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",17.9,1,10,112.712774442351
"42",21617,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",18.1,1,10,115.464961813616
"43",21618,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",18.2,1,10,116.854494305666
"44",21619,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",18.5,1,10,121.076948365489
"45",21620,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",18.7,1,10,123.936881927742
"46",21622,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",19.2,1,10,131.244572801066
"47",21623,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",19.5,1,10,135.737758127899
"48",21621,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",19,1,10,128.294394281726
"49",21625,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",20.1,1,10,144.969422500389
"50",21624,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",20,1,10,143.408046716198
"51",21627,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",21.2,1,10,162.748448110482
"52",21628,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",21.4,1,10,166.100407204592
"53",21629,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",21.5,1,10,167.790217065441
"54",21630,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",21.6,1,10,169.489256961839
"55",21631,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",21.9,1,10,174.64183006706
"56",21626,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",21,1,10,159.433320434192
"57",21632,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",22.1,1,10,178.123162699175
"58",21633,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",22.4,1,10,183.414731688223
"59",21634,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",22.6,1,10,186.988907705828
"60",21635,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",22.9,1,10,192.420008306359
"61",21637,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",23.1,1,10,196.087381566198
"62",21638,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",23.3,1,10,199.792131363197
"63",21639,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",23.7,1,10,207.313980955652
"64",21636,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",23,1,10,194.249026334248
"65",21641,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",24.1,1,10,214.985993980948
"66",21640,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",24,1,10,213.053889239947
"67",21642,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",25.9,1,10,251.379740542694
"68",21643,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",27.3,1,10,281.81848717426
"69",21644,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",27.4,1,10,284.064599235002
"70",21645,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",30,1,10,345.857803880932
"71",21646,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",31.9,1,10,395.185901255865
"72",21648,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",32.5,1,10,411.502067646962
"73",21647,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",32,1,10,397.880544219629
"74",21649,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",40.2,1,10,652.925611613771
"75",21650,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",42.6,1,10,740.527965788945
"76",21651,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",47,1,10,916.695144653646
"77",21652,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",49.3,1,10,1016.89162510366
"78",21653,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",52.2,1,10,1151.25330738224
"79",21654,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Afrocrania volkensii",69.2,1,10,2123.24140136962
"80",21656,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",10.2,1,10,33.2398197291752
"81",21657,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",10.7,1,10,36.8793621834106
"82",21655,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",10,1,10,31.8409652563206
"83",21659,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",11.2,1,10,40.7236709020905
"84",21658,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",11,1,10,39.1612712239115
"85",21660,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",12.2,1,10,49.0329585434977
"86",21661,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",12.3,1,10,49.9097627791589
"87",21662,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",12.4,1,10,50.7949555998711
"88",21663,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",12.9,1,10,55.3471530057926
"89",21664,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",13.5,1,10,61.0889967689903
"90",21665,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",13.6,1,10,62.0757387287669
"91",21667,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",14.5,1,10,71.3417223998655
"92",21668,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",14.6,1,10,72.4142796369617
"93",21666,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",14,1,10,66.1081543003627
"94",21670,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",15.2,1,10,79.0313804190324
"95",21671,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",15.4,1,10,81.3065602700216
"96",21672,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",15.5,1,10,82.4572217605259
"97",21673,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",15.7,1,10,84.7847361904511
"98",21669,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",15,1,10,76.7909930381629
"99",21675,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",16.6,1,10,95.6925884781229
"100",21674,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",16,1,10,88.3416298789334
"101",21677,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",17.3,1,10,104.670616613107
"102",21678,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",17.4,1,10,105.988692897044
"103",21679,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",17.5,1,10,107.315670915517
"104",21680,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",17.8,1,10,111.35010253429
"105",21676,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",17,1,10,100.769710178059
"106",21681,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",18.1,1,10,115.464961813616
"107",21682,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",18.2,1,10,116.854494305666
"108",21683,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",18.3,1,10,118.25299728961
"109",21684,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",18.5,1,10,121.076948365489
"110",21685,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",19.5,1,10,135.737758127899
"111",21686,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",19.7,1,10,138.778586934908
"112",21687,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",19.8,1,10,140.312636768357
"113",21688,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",19.9,1,10,141.855787411715
"114",21689,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",20.2,1,10,146.539922550535
"115",21690,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",20.4,1,10,149.708326433769
"116",21691,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",20.5,1,10,151.306245680302
"117",21692,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",20.8,1,10,156.154964465321
"118",21693,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",20.9,1,10,157.789549736618
"119",21694,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",21.6,1,10,169.489256961839
"120",21696,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",22.4,1,10,183.414731688223
"121",21697,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",22.7,1,10,188.789955991595
"122",21698,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",22.8,1,10,190.60032052105
"123",21695,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",22,1,10,176.377863168881
"124",21700,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",23.4,1,10,201.658539726792
"125",21701,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",23.5,1,10,203.534312891926
"126",21702,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",23.9,1,10,211.131189972415
"127",21699,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",23,1,10,194.249026334248
"128",21703,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",24.6,1,10,224.787833365296
"129",21704,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",25.1,1,10,234.825804422194
"130",21705,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",25.3,1,10,238.90729266589
"131",21706,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",25.4,1,10,240.962269746717
"132",21707,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",25.9,1,10,251.379740542694
"133",21709,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",26.4,1,10,262.035433746109
"134",21710,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",26.9,1,10,272.930130363524
"135",21708,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",26,1,10,253.491796219951
"136",21711,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",27.2,1,10,279.581990303839
"137",21712,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",27.3,1,10,281.81848717426
"138",21713,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",28.2,1,10,302.380361132882
"139",21714,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",28.5,1,10,309.408143214745
"140",21715,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",28.8,1,10,316.52310145537
"141",21717,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",29.4,1,10,331.015170646893
"142",21718,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",29.5,1,10,333.46456507735
"143",21719,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",29.7,1,10,338.39259037872
"144",21720,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",29.9,1,10,343.359635159744
"145",21716,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",29,1,10,321.314915435958
"146",21722,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",30.2,1,10,350.883461900329
"147",21723,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",30.5,1,10,358.495333658554
"148",21721,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",30,1,10,345.857803880932
"149",21725,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",31.4,1,10,381.86070398752
"150",21726,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",31.5,1,10,384.506025522669
"151",21724,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",31,1,10,371.377846592576
"152",21727,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",32.5,1,10,411.502067646962
"153",21728,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",32.7,1,10,417.019985659406
"154",21729,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",33.2,1,10,430.988416600858
"155",21730,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",33.5,1,10,439.488746000106
"156",21731,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",33.8,1,10,448.078697271311
"157",21732,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",33.9,1,10,450.96195401933
"158",21733,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",34.1,1,10,456.7584072872
"159",21734,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",34.9,1,10,480.344151350022
"160",21735,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",35.3,1,10,492.377537473368
"161",21736,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",35.7,1,10,504.5716850462
"162",21737,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",35.9,1,10,510.729141477899
"163",21738,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",36.2,1,10,520.040912847768
"164",21739,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",36.5,1,10,529.443503129979
"165",21740,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",36.8,1,10,538.937040715402
"166",21742,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",37.4,1,10,558.197467013828
"167",21743,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",37.5,1,10,561.443027076705
"168",21741,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",37,1,10,545.316655059822
"169",21745,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",38.7,1,10,601.182930088637
"170",21744,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",38,1,10,577.823201667164
"171",21747,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",39.4,1,10,625.042799995475
"172",21748,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",39.5,1,10,628.492270625174
"173",21746,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",39,1,10,611.347256656849
"174",21749,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",40.7,1,10,670.686119588499
"175",21750,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",40.8,1,10,674.269090091608
"176",21751,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",40.9,1,10,677.862360344229
"177",21752,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",41.2,1,10,688.704012722706
"178",21753,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",41.9,1,10,714.36249447673
"179",21755,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",42.1,1,10,721.786546453032
"180",21756,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",42.5,1,10,736.758946350584
"181",21754,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",42,1,10,718.069344973974
"182",21757,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",43.5,1,10,774.91656536394
"183",21758,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",43.8,1,10,786.566723817759
"184",21759,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",43.9,1,10,790.470955730419
"185",21760,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",44.1,1,10,798.310712632244
"186",21761,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",44.2,1,10,802.246245739345
"187",21762,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",44.5,1,10,814.115512233114
"188",21763,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",45.8,1,10,866.637594626686
"189",21765,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",48.6,1,10,985.803358948557
"190",21766,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",48.9,1,10,999.063150053331
"191",21764,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",48,1,10,959.570222046736
"192",21767,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",49.9,1,10,1043.95357655957
"193",21768,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",50.3,1,10,1062.20804648362
"194",21769,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",50.4,1,10,1066.79834356468
"195",21770,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",50.7,1,10,1080.63332394988
"196",21771,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",52,1,10,1141.69790588454
"197",21772,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",53,1,10,1189.90493212889
"198",21773,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",54.8,1,10,1279.39429566837
"199",21774,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",56.7,1,10,1377.66350805959
"200",21775,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",56.8,1,10,1382.94433905465
"201",21776,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",56.9,1,10,1388.23606993135
"202",21777,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",59.8,1,10,1546.45232024399
"203",21778,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",60.6,1,10,1591.72234215321
"204",21779,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",60.9,1,10,1608.880367181
"205",21780,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",62,1,10,1672.6431232463
"206",21781,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",63.4,1,10,1755.7325426829
"207",21782,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",66.6,1,10,1953.83896778164
"208",21783,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Agauria salicifolia",78.5,1,10,2791.90333509358
"209",21784,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Erica arborea",10.2,1,10,33.2398197291752
"210",21785,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Erica arborea",10.5,1,10,35.3990653445778
"211",21786,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Erica arborea",10.6,1,10,36.1351249143026
"212",21788,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Erica arborea",11.8,1,10,45.6093919781292
"213",21789,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Erica arborea",11.9,1,10,46.4527598122675
"214",21787,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Erica arborea",11,1,10,39.1612712239115
"215",21790,"VG-VIR-6",-1.37037,29.65852,2015,"PLT_00000136","Erica arborea",12.2,1,10,49.0329585434977
